time	Control	Speed_rpm	
1752.08	2900	2781	
1752.0900000000001	2900	2781	
1752.1000000000001	2900	2781	
1752.1100000000001	2900	2735	
1752.1200000000001	2900	2735	
1752.13	2900	2735	
1752.14	2900	2735	
1752.15	2900	2735	
1752.16	2900	2735	
1752.17	2900	2770	
1752.18	2900	2770	
1752.19	2900	2770	
1752.2	2900	2770	
1752.21	2900	2770	
1752.22	2900	2764	
1752.23	2900	2764	
1752.24	2900	2764	
1752.25	2900	2764	
1752.26	2900	2764	
1752.27	2900	2776	
1752.28	2900	2776	
1752.29	2900	2776	
1752.3	2900	2776	
1752.31	2900	2781	
1752.32	2900	2781	
1752.33	2900	2781	
1752.3400000000001	2900	2781	
1752.3500000000001	2900	2781	
1752.3600000000001	2900	2764	
1752.3700000000001	2900	2764	
1752.38	2900	2764	
1752.39	2900	2764	
1752.4	2900	2764	
1752.41	2900	2764	
1752.42	2900	2811	
1752.43	2900	2811	
1752.44	2900	2811	
1752.45	2900	2811	
1752.46	2900	2781	
1752.47	2900	2781	
1752.48	2900	2781	
1752.49	1000	2781	
1752.5	1000	2781	
1752.51	1000	2781	
1752.52	1000	2781	
1752.53	1000	2781	
1752.54	1000	2781	
1752.55	1000	2781	
1752.56	1000	2781	
1752.57	1000	2781	
1752.58	1000	2781	
1752.5900000000001	1000	2781	
1752.6000000000001	1000	2781	
1752.6100000000001	1000	2811	
1752.6200000000001	1000	2811	
1752.63	1000	2811	
1752.64	1000	2811	
1752.65	1000	2811	
1752.66	1000	2781	
1752.67	1000	2781	
1752.68	1000	2781	
1752.69	1000	2781	
1752.7	1000	2781	
1752.71	1000	2781	
1752.72	1000	2781	
1752.73	1000	2781	
1752.74	1000	2781	
1752.75	1000	2781	
1752.76	1000	2781	
1752.77	1000	2764	
1752.78	1000	2764	
1752.79	1000	2764	
1752.8	1000	2764	
1752.81	1000	2764	
1752.82	1000	2764	
1752.83	1000	2764	
1752.8400000000001	1000	2764	
1752.8500000000001	1000	2764	
1752.8600000000001	1000	2764	
1752.8700000000001	1000	2746	
1752.88	1000	2746	
1752.89	1000	2746	
1752.9	1000	2746	
1752.91	1000	2746	
1752.92	1000	2718	
1752.93	1000	2718	
1752.94	1000	2718	
1752.95	1000	2718	
1752.96	1000	2701	
1752.97	1000	2701	
1752.98	1000	2701	
1752.99	1000	2701	
1753	1000	2701	
1753.01	1000	2663	
1753.02	1000	2663	
1753.03	1000	2663	
1753.04	1000	2663	
1753.05	1000	2663	
1753.06	1000	2663	
1753.07	1000	2647	
1753.08	1000	2647	
1753.0900000000001	1000	2647	
1753.1000000000001	1000	2647	
1753.1100000000001	1000	2647	
1753.1200000000001	1000	2604	
1753.13	1000	2604	
1753.14	1000	2604	
1753.15	1000	2604	
1753.16	1000	2604	
1753.17	1000	2579	
1753.18	1000	2579	
1753.19	1000	2579	
1753.2	1000	2579	
1753.21	1000	2579	
1753.22	1000	2549	
1753.23	1000	2549	
1753.24	1000	2549	
1753.25	1000	2549	
1753.26	1000	2539	
1753.27	1000	2539	
1753.28	1000	2539	
1753.29	1000	2539	
1753.3	1000	2539	
1753.31	1000	2486	
1753.32	1000	2486	
1753.33	1000	2486	
1753.3400000000001	1000	2486	
1753.3500000000001	1000	2486	
1753.3600000000001	1000	2486	
1753.3700000000001	1000	2440	
1753.38	1000	2440	
1753.39	1000	2440	
1753.4	1000	2440	
1753.41	1000	2440	
1753.42	1000	2426	
1753.43	1000	2426	
1753.44	1000	2426	
1753.45	1000	2426	
1753.46	1000	2417	
1753.47	1000	2417	
1753.48	1000	2417	
1753.49	1000	2417	
1753.5	1000	2417	
1753.51	1000	2335	
1753.52	1000	2335	
1753.53	1000	2335	
1753.54	1000	2335	
1753.55	1000	2335	
1753.56	1000	2306	
1753.57	1000	2306	
1753.58	1000	2306	
1753.5900000000001	1000	2306	
1753.6000000000001	1000	2306	
1753.6100000000001	1000	2239	
1753.6200000000001	1000	2239	
1753.63	1000	2239	
1753.64	1000	2239	
1753.65	1000	2239	
1753.66	1000	2202	
1753.67	1000	2202	
1753.68	1000	2202	
1753.69	1000	2202	
1753.7	1000	2202	
1753.71	1000	2183	
1753.72	1000	2183	
1753.73	1000	2183	
1753.74	1000	2183	
1753.75	1000	2183	
1753.76	1000	2183	
1753.77	1000	2127	
1753.78	1000	2127	
1753.79	1000	2127	
1753.8	1000	2127	
1753.81	1000	2083	
1753.82	1000	2083	
1753.83	1000	2083	
1753.8400000000001	1000	2083	
1753.8500000000001	1000	2083	
1753.8600000000001	1000	2037	
1753.8700000000001	1000	2037	
1753.88	1000	2037	
1753.89	1000	2037	
1753.9	1000	2037	
1753.91	1000	1991	
1753.92	1000	1991	
1753.93	1000	1991	
1753.94	1000	1991	
1753.95	1000	1991	
1753.96	1000	1952	
1753.97	1000	1952	
1753.98	1000	1952	
1753.99	1000	1952	
1754	1000	1952	
1754.01	1000	1877	
1754.02	1000	1877	
1754.03	1000	1877	
1754.04	1000	1877	
1754.05	1000	1877	
1754.06	1000	1850	
1754.07	1000	1850	
1754.08	1000	1850	
1754.0900000000001	1000	1850	
1754.1000000000001	1000	1850	
1754.1100000000001	1000	1817	
1754.1200000000001	1000	1817	
1754.13	1000	1817	
1754.14	1000	1817	
1754.15	1000	1817	
1754.16	1000	1817	
1754.17	1000	1763	
1754.18	1000	1763	
1754.19	1000	1763	
1754.2	1000	1763	
1754.21	1000	1763	
1754.22	1000	1708	
1754.23	1000	1708	
1754.24	1000	1708	
1754.25	1000	1708	
1754.26	1000	1708	
1754.27	1000	1637	
1754.28	1000	1637	
1754.29	1000	1637	
1754.3	1000	1637	
1754.31	1000	1595	
1754.32	1000	1595	
1754.33	1000	1595	
1754.3400000000001	1000	1595	
1754.3500000000001	1000	1595	
1754.3600000000001	1000	1548	
1754.3700000000001	1000	1548	
1754.38	1000	1548	
1754.39	1000	1548	
1754.4	1000	1548	
1754.41	1000	1548	
1754.42	1000	1494	
1754.43	1000	1494	
1754.44	1000	1494	
1754.45	1000	1494	
1754.46	1000	1472	
1754.47	1000	1472	
1754.48	1000	1472	
1754.49	1000	1472	
1754.5	1000	1472	
1754.51	1000	1422	
1754.52	1000	1422	
1754.53	1000	1422	
1754.54	1000	1422	
1754.55	1000	1422	
1754.56	1000	1422	
1754.57	1000	1386	
1754.58	1000	1386	
1754.5900000000001	1000	1386	
1754.6000000000001	1000	1386	
1754.6100000000001	1000	1338	
1754.6200000000001	1000	1338	
1754.63	1000	1338	
1754.64	1000	1338	
1754.65	1000	1338	
1754.66	1000	1319	
1754.67	1000	1319	
1754.68	1000	1319	
1754.69	1000	1319	
1754.7	1000	1319	
1754.71	1000	1285	
1754.72	1000	1285	
1754.73	1000	1285	
1754.74	1000	1285	
1754.75	1000	1285	
1754.76	1000	1265	
1754.77	1000	1265	
1754.78	1000	1265	
1754.79	1000	1265	
1754.8	1000	1265	
1754.81	1000	1229	
1754.82	1000	1229	
1754.83	1000	1229	
1754.8400000000001	1000	1229	
1754.8500000000001	1000	1229	
1754.8600000000001	1000	1205	
1754.8700000000001	1000	1205	
1754.88	1000	1205	
1754.89	1000	1205	
1754.9	1000	1205	
1754.91	1000	1205	
1754.92	1000	1182	
1754.93	1000	1182	
1754.94	1000	1182	
1754.95	1000	1182	
1754.96	1000	1170	
1754.97	1000	1170	
1754.98	1000	1170	
1754.99	1000	1170	
1755	1000	1170	
1755.01	1000	1170	
1755.02	1000	1143	
1755.03	1000	1143	
1755.04	1000	1143	
1755.05	1000	1143	
1755.06	1000	1143	
1755.07	1000	1138	
1755.08	1000	1138	
1755.0900000000001	1000	1138	
1755.1000000000001	1000	1138	
1755.1100000000001	1000	1108	
1755.1200000000001	1000	1108	
1755.13	1000	1108	
1755.14	1000	1108	
1755.15	1000	1108	
1755.16	1000	1103	
1755.17	1000	1103	
1755.18	1000	1103	
1755.19	1000	1103	
1755.2	1000	1103	
1755.21	1000	1089	
1755.22	1000	1089	
1755.23	1000	1089	
1755.24	1000	1089	
1755.25	1000	1089	
1755.26	1000	1089	
1755.27	1000	1079	
1755.28	1000	1079	
1755.29	1000	1079	
1755.3	1000	1079	
1755.31	1000	1079	
1755.32	1000	1066	
1755.33	1000	1066	
1755.3400000000001	1000	1066	
1755.3500000000001	1000	1066	
1755.3600000000001	1000	1066	
1755.3700000000001	1000	1060	
1755.38	1000	1060	
1755.39	1000	1060	
1755.4	1000	1060	
1755.41	1000	1060	
1755.42	1000	1045	
1755.43	1000	1045	
1755.44	1000	1045	
1755.45	1000	1045	
1755.46	1000	1041	
1755.47	1000	1041	
1755.48	1000	1041	
1755.49	1000	1041	
1755.5	1000	1041	
1755.51	1000	1041	
1755.52	1000	1032	
1755.53	1000	1032	
1755.54	1000	1032	
1755.55	1000	1032	
1755.56	1000	1015	
1755.57	1000	1015	
1755.58	1000	1015	
1755.5900000000001	1000	1015	
1755.6000000000001	1000	1015	
1755.6100000000001	1000	1009	
1755.6200000000001	1000	1009	
1755.63	1000	1009	
1755.64	1000	1009	
1755.65	1000	1009	
1755.66	1000	1007	
1755.67	1000	1007	
1755.68	1000	1007	
1755.69	1000	1007	
1755.7	1000	1007	
1755.71	1000	1007	
1755.72	1000	1011	
1755.73	1000	1011	
1755.74	1000	1011	
1755.75	1000	1011	
1755.76	1000	1011	
1755.77	1000	995	
1755.78	1000	995	
1755.79	1000	995	
1755.8	1000	995	
1755.81	1000	991	
1755.82	1000	991	
1755.83	1000	991	
1755.8400000000001	1000	991	
1755.8500000000001	1000	991	
1755.8600000000001	1000	993	
1755.8700000000001	1000	993	
1755.88	2900	993	
1755.89	2900	993	
1755.9	2900	993	
1755.91	2900	987	
1755.92	2900	987	
1755.93	2900	987	
1755.94	2900	987	
1755.95	2900	987	
1755.96	2900	978	
1755.97	2900	978	
1755.98	2900	978	
1755.99	2900	978	
1756	2900	978	
1756.01	2900	980	
1756.02	2900	980	
1756.03	2900	980	
1756.04	2900	980	
1756.05	2900	980	
1756.06	2900	991	
1756.07	2900	991	
1756.08	2900	991	
1756.0900000000001	2900	991	
1756.1000000000001	2900	991	
1756.1100000000001	2900	991	
1756.1200000000001	2900	999	
1756.13	2900	999	
1756.14	2900	999	
1756.15	2900	999	
1756.16	2900	1004	
1756.17	2900	1004	
1756.18	2900	1004	
1756.19	2900	1004	
1756.2	2900	1004	
1756.21	2900	1024	
1756.22	2900	1024	
1756.23	2900	1024	
1756.24	2900	1024	
1756.25	2900	1024	
1756.26	2900	1051	
1756.27	2900	1051	
1756.28	2900	1051	
1756.29	2900	1051	
1756.3	2900	1051	
1756.31	2900	1073	
1756.32	2900	1073	
1756.33	2900	1073	
1756.3400000000001	2900	1073	
1756.3500000000001	2900	1073	
1756.3600000000001	2900	1073	
1756.3700000000001	2900	1093	
1756.38	2900	1093	
1756.39	2900	1093	
1756.4	2900	1093	
1756.41	2900	1128	
1756.42	2900	1128	
1756.43	2900	1128	
1756.44	2900	1128	
1756.45	2900	1128	
1756.46	2900	1156	
1756.47	2900	1156	
1756.48	2900	1156	
1756.49	2900	1156	
1756.5	2900	1208	
1756.51	2900	1208	
1756.52	2900	1208	
1756.53	2900	1208	
1756.54	2900	1208	
1756.55	2900	1208	
1756.56	2900	1238	
1756.57	2900	1238	
1756.58	2900	1238	
1756.5900000000001	2900	1238	
1756.6000000000001	2900	1238	
1756.6100000000001	2900	1277	
1756.6200000000001	2900	1277	
1756.63	2900	1277	
1756.64	2900	1277	
1756.65	2900	1277	
1756.66	2900	1277	
1756.67	2900	1302	
1756.68	2900	1302	
1756.69	2900	1302	
1756.7	2900	1302	
1756.71	2900	1302	
1756.72	2900	1352	
1756.73	2900	1352	
1756.74	2900	1352	
1756.75	2900	1352	
1756.76	2900	1389	
1756.77	2900	1389	
1756.78	2900	1389	
1756.79	2900	1389	
1756.8	2900	1389	
1756.81	2900	1449	
1756.82	2900	1449	
1756.83	2900	1449	
1756.8400000000001	2900	1449	
1756.8500000000001	2900	1449	
1756.8600000000001	2900	1449	
1756.8700000000001	2900	1495	
1756.88	2900	1495	
1756.89	2900	1495	
1756.9	2900	1495	
1756.91	2900	1495	
1756.92	2900	1516	
1756.93	2900	1516	
1756.94	2900	1516	
1756.95	2900	1516	
1756.96	2900	1574	
1756.97	2900	1574	
1756.98	2900	1574	
1756.99	2900	1574	
1757	2900	1574	
1757.01	2900	1615	
1757.02	2900	1615	
1757.03	2900	1615	
1757.04	2900	1615	
1757.05	2900	1615	
1757.06	2900	1658	
1757.07	2900	1658	
1757.08	2900	1658	
1757.0900000000001	2900	1658	
1757.1000000000001	2900	1658	
1757.1100000000001	2900	1733	
1757.1200000000001	2900	1733	
1757.13	2900	1733	
1757.14	2900	1733	
1757.15	2900	1733	
1757.16	2900	1733	
1757.17	2900	1785	
1757.18	2900	1785	
1757.19	2900	1785	
1757.2	2900	1785	
1757.21	2900	1817	
1757.22	2900	1817	
1757.23	2900	1817	
1757.24	2900	1817	
1757.25	2900	1817	
1757.26	2900	1858	
1757.27	2900	1858	
1757.28	2900	1858	
1757.29	2900	1858	
1757.3	2900	1858	
1757.31	2900	1858	
1757.32	2900	1912	
1757.33	2900	1912	
1757.3400000000001	2900	1912	
1757.3500000000001	2900	1912	
1757.3600000000001	2900	1961	
1757.3700000000001	2900	1961	
1757.38	2900	1961	
1757.39	2900	1961	
1757.4	2900	1961	
1757.41	2900	1961	
1757.42	2900	2025	
1757.43	2900	2025	
1757.44	2900	2025	
1757.45	2900	2025	
1757.46	2900	2083	
1757.47	2900	2083	
1757.48	2900	2083	
1757.49	2900	2083	
1757.5	2900	2083	
1757.51	2900	2127	
1757.52	2900	2127	
1757.53	2900	2127	
1757.54	2900	2127	
1757.55	2900	2127	
1757.56	2900	2176	
1757.57	2900	2176	
1757.58	2900	2176	
1757.5900000000001	2900	2176	
1757.6000000000001	2900	2176	
1757.6100000000001	2900	2213	
1757.6200000000001	2900	2213	
1757.63	2900	2213	
1757.64	2900	2213	
1757.65	2900	2213	
1757.66	2900	2270	
1757.67	2900	2270	
1757.68	2900	2270	
1757.69	2900	2270	
1757.7	2900	2270	
1757.71	2900	2314	
1757.72	2900	2314	
1757.73	2900	2314	
1757.74	2900	2314	
1757.75	2900	2314	
1757.76	2900	2373	
1757.77	2900	2373	
1757.78	2900	2373	
1757.79	2900	2373	
1757.8	2900	2373	
1757.81	2900	2391	
1757.82	2900	2391	
1757.83	2900	2391	
1757.8400000000001	2900	2391	
1757.8500000000001	2900	2391	
1757.8600000000001	2900	2453	
1757.8700000000001	2900	2453	
1757.88	2900	2453	
1757.89	2900	2453	
1757.9	2900	2453	
1757.91	2900	2449	
1757.92	2900	2449	
1757.93	2900	2449	
1757.94	2900	2449	
1757.95	2900	2449	
1757.96	2900	2500	
1757.97	2900	2500	
1757.98	2900	2500	
1757.99	2900	2500	
1758	2900	2500	
1758.01	2900	2514	
1758.02	2900	2514	
1758.03	2900	2514	
1758.04	2900	2514	
1758.05	2900	2514	
1758.06	2900	2549	
1758.07	2900	2549	
1758.08	2900	2549	
1758.0900000000001	2900	2549	
1758.1000000000001	2900	2549	
1758.1100000000001	2900	2579	
1758.1200000000001	2900	2579	
1758.13	2900	2579	
1758.14	2900	2579	
1758.15	2900	2579	
1758.16	2900	2589	
1758.17	2900	2589	
1758.18	2900	2589	
1758.19	2900	2589	
1758.2	2900	2589	
1758.21	2900	2604	
1758.22	2900	2604	
1758.23	2900	2604	
1758.24	2900	2604	
1758.25	2900	2604	
1758.26	2900	2604	
1758.27	2900	2647	
1758.28	2900	2647	
1758.29	2900	2647	
1758.3	2900	2647	
1758.31	2900	2631	
1758.32	2900	2631	
1758.33	2900	2631	
1758.3400000000001	2900	2631	
1758.3500000000001	2900	2631	
1758.3600000000001	2900	2631	
1758.3700000000001	2900	2663	
1758.38	2900	2663	
1758.39	2900	2663	
1758.4	2900	2663	
1758.41	2900	2663	
1758.42	2900	2679	
1758.43	2900	2679	
1758.44	2900	2679	
1758.45	2900	2679	
1758.46	2900	2679	
1758.47	2900	2707	
1758.48	2900	2707	
1758.49	2900	2707	
1758.5	2900	2707	
1758.51	2900	2690	
1758.52	2900	2690	
1758.53	2900	2690	
1758.54	2900	2690	
1758.55	2900	2690	
1758.56	2900	2690	
1758.57	2900	2718	
1758.58	2900	2718	
1758.5900000000001	2900	2718	
1758.6000000000001	2900	2718	
1758.6100000000001	2900	2724	
1758.6200000000001	2900	2724	
1758.63	2900	2724	
1758.64	2900	2724	
1758.65	2900	2724	
1758.66	2900	2729	
1758.67	2900	2729	
1758.68	2900	2729	
1758.69	2900	2729	
1758.7	2900	2729	
1758.71	2900	2729	
1758.72	2900	2735	
1758.73	2900	2735	
1758.74	2900	2735	
1758.75	2900	2735	
1758.76	2900	2724	
1758.77	2900	2724	
1758.78	2900	2724	
1758.79	2900	2724	
1758.8	2900	2724	
1758.81	2900	2764	
1758.82	2900	2764	
1758.83	2900	2764	
1758.8400000000001	2900	2764	
1758.8500000000001	2900	2764	
1758.8600000000001	2900	2752	
1758.8700000000001	2900	2752	
1758.88	2900	2752	
1758.89	2900	2752	
1758.9	2900	2752	
1758.91	2900	2752	
1758.92	2900	2752	
1758.93	2900	2752	
1758.94	2900	2752	
1758.95	2900	2752	
1758.96	2900	2752	
1758.97	2900	2752	
1758.98	2900	2752	
1758.99	2900	2752	
1759	2900	2752	
1759.01	2900	2752	
1759.02	2900	2746	
1759.03	2900	2746	
1759.04	1000	2746	
1759.05	1000	2746	
1759.06	1000	2746	
1759.07	1000	2776	
1759.08	1000	2776	
1759.0900000000001	1000	2776	
1759.1000000000001	1000	2776	
1759.1100000000001	1000	2764	
1759.1200000000001	1000	2764	
1759.13	1000	2764	
1759.14	1000	2764	
1759.15	1000	2764	
1759.16	1000	2781	
1759.17	1000	2781	
1759.18	1000	2781	
1759.19	1000	2781	
1759.2	1000	2781	
1759.21	1000	2781	
1759.22	1000	2781	
1759.23	1000	2781	
1759.24	1000	2781	
1759.25	1000	2781	
1759.26	1000	2764	
1759.27	1000	2764	
1759.28	1000	2764	
1759.29	1000	2764	
1759.3	1000	2764	
1759.31	1000	2764	
1759.32	1000	2764	
1759.33	1000	2764	
1759.3400000000001	1000	2764	
1759.3500000000001	1000	2764	
1759.3600000000001	1000	2735	
1759.3700000000001	1000	2735	
1759.38	1000	2735	
1759.39	1000	2735	
1759.4	1000	2735	
1759.41	1000	2735	
1759.42	1000	2718	
1759.43	1000	2718	
1759.44	1000	2718	
1759.45	1000	2718	
1759.46	1000	2718	
1759.47	1000	2701	
1759.48	1000	2701	
1759.49	1000	2701	
1759.5	1000	2701	
1759.51	1000	2690	
1759.52	1000	2690	
1759.53	1000	2690	
1759.54	1000	2690	
1759.55	1000	2690	
1759.56	1000	2647	
1759.57	1000	2647	
1759.58	1000	2647	
1759.5900000000001	1000	2647	
1759.6000000000001	1000	2647	
1759.6100000000001	1000	2663	
1759.6200000000001	1000	2663	
1759.63	1000	2663	
1759.64	1000	2663	
1759.65	1000	2663	
1759.66	1000	2663	
1759.67	1000	2604	
1759.68	1000	2604	
1759.69	1000	2604	
1759.7	1000	2604	
1759.71	1000	2604	
1759.72	1000	2579	
1759.73	1000	2579	
1759.74	1000	2579	
1759.75	1000	2579	
1759.76	1000	2554	
1759.77	1000	2554	
1759.78	1000	2554	
1759.79	1000	2554	
1759.8	1000	2554	
1759.81	1000	2514	
1759.82	1000	2514	
1759.83	1000	2514	
1759.8400000000001	1000	2514	
1759.8500000000001	1000	2514	
1759.8600000000001	1000	2486	
1759.8700000000001	1000	2486	
1759.88	1000	2486	
1759.89	1000	2486	
1759.9	1000	2486	
1759.91	1000	2486	
1759.92	1000	2462	
1759.93	1000	2462	
1759.94	1000	2462	
1759.95	1000	2462	
1759.96	1000	2462	
1759.97	1000	2417	
1759.98	1000	2417	
1759.99	1000	2417	
1760	1000	2417	
1760.01	1000	2417	
1760.02	1000	2369	
1760.03	1000	2369	
1760.04	1000	2369	
1760.05	1000	2369	
1760.06	1000	2335	
1760.07	1000	2335	
